2019/x 車道側をそっせんして歩いた, 10  
2019/x かっこいいLINEスタンプを作った, 100 
2019/x 旅行よりも研修を優先した, -500
2019/x ビニールシートをもってきた, 10
2020/x 車道側をそっせんして歩いた, 10  
2020/x 車道側をそっせんして歩いた, 10  
2020/x 車道側をそっせんして歩いた, 10  
2020/x 手洗いをしっかりした, 10 
2020/x きてんを利かせた, 20 
2020/x がんばって勉強した, 10 
2020/x アルバスの体重をグラフ化した, 30 
2020/x 変なバーチャル背景を使った, -10
2020/5/5 素晴らしいダンスを踊った, 100

 

